r_1,q_1,x_1,r_2,q_2,x_2,T,gamma_1,gamma_2
3.9228,2.968,0.51,5.3952,4.32,0.49,396.127,0.065132095,0.065038396
3.9228,2.968,0.52,5.3952,4.32,0.48,395.805,0.062636714,0.06780817
3.9228,2.968,0.53,5.3952,4.32,0.47,395.489,0.060172755,0.07064484
3.9228,2.968,0.54,5.3952,4.32,0.46,395.176,0.057759344,0.073538524
3.9228,2.968,0.55,5.3952,4.32,0.45,394.868,0.055387402,0.076507234
3.9228,2.968,0.56,5.3952,4.32,0.44,394.564,0.053047754,0.079531808
3.9228,2.968,0.57,5.3952,4.32,0.43,394.264,0.050759652,0.08262092
3.9228,2.968,0.58,5.3952,4.32,0.42,393.968,0.048523462,0.085783123
3.9228,2.968,0.59,5.3952,4.32,0.41,393.676,0.04632045,0.0889994
3.9228,2.968,0.6,5.3952,4.32,0.4,393.387,0.044169984,0.092287434
3.9228,2.968,0.61,5.3952,4.32,0.39,393.102,0.042062824,0.095637399
3.9228,2.968,0.62,5.3952,4.32,0.38,392.82,0.039999256,0.099057695
3.9228,2.968,0.63,5.3952,4.32,0.37,392.542,0.037979559,0.102538538
3.9228,2.968,0.64,5.3952,4.32,0.36,392.267,0.036013653,0.106079257
3.9228,2.968,0.65,5.3952,4.32,0.35,391.995,0.0340922,0.109688138
3.9228,2.968,0.66,5.3952,4.32,0.34,391.726,0.032225147,0.113373327
3.9228,2.968,0.67,5.3952,4.32,0.33,391.459,0.030403106,0.117116147
3.9228,2.968,0.68,5.3952,4.32,0.32,391.196,0.028626329,0.120924762
3.9228,2.968,0.69,5.3952,4.32,0.31,390.935,0.026904798,0.124798371
3.9228,2.968,0.7,5.3952,4.32,0.3,390.677,0.025229054,0.128736164
3.9228,2.968,0.71,5.3952,4.32,0.29,390.422,0.023609099,0.132737327
3.9228,2.968,0.72,5.3952,4.32,0.28,390.169,0.022035427,0.136809763
3.9228,2.968,0.73,5.3952,4.32,0.27,389.919,0.020508261,0.140943852
3.9228,2.968,0.74,5.3952,4.32,0.26,389.67,0.019037629,0.145147415
3.9228,2.968,0.75,5.3952,4.32,0.25,389.425,0.017623785,0.149419505
3.9228,2.968,0.76,5.3952,4.32,0.24,389.181,0.016257134,0.1537506
3.9228,2.968,0.77,5.3952,4.32,0.23,388.939,0.014947724,0.158148393
3.9228,2.968,0.78,5.3952,4.32,0.22,388.699,0.013685919,0.162611925
3.9228,2.968,0.79,5.3952,4.32,0.21,388.462,0.012481778,0.167140235
3.9228,2.968,0.8,5.3952,4.32,0.2,388.226,0.01133551,0.171732355
3.9228,2.968,0.81,5.3952,4.32,0.19,387.992,0.010237418,0.176387317
3.9228,2.968,0.82,5.3952,4.32,0.18,387.76,0.009197572,0.181112493
3.9228,2.968,0.83,5.3952,4.32,0.17,387.53,0.008206237,0.185890182
3.9228,2.968,0.84,5.3952,4.32,0.16,387.301,0.007273484,0.190744319
3.9228,2.968,0.85,5.3952,4.32,0.15,387.074,0.00639948,0.19565724
3.9228,2.968,0.86,5.3952,4.32,0.14,386.848,0.005574434,0.200627967
3.9228,2.968,0.87,5.3952,4.32,0.13,386.624,0.004808421,0.205663664
3.9228,2.968,0.88,5.3952,4.32,0.12,386.402,0.004101577,0.21076323
3.9228,2.968,0.89,5.3952,4.32,0.11,386.181,0.003444062,0.215925564
3.9228,2.968,0.9,5.3952,4.32,0.1,385.961,0.002845946,0.221149565
3.9228,2.968,0.91,5.3952,4.32,0.09,385.742,0.002307336,0.226434131
3.9228,2.968,0.92,5.3952,4.32,0.08,385.525,0.001828328,0.231770234
3.9228,2.968,0.93,5.3952,4.32,0.07,385.309,0.001399021,0.237172681
3.9228,2.968,0.94,5.3952,4.32,0.06,385.095,0.00102947,0.242632404
3.9228,2.968,0.95,5.3952,4.32,0.05,384.881,0.000709748,0.248156113
3.9228,2.968,0.96,5.3952,4.32,0.04,384.669,0.000459894,0.253727071
3.9228,2.968,0.97,5.3952,4.32,0.03,384.457,0.000259966,0.259359755
3.9228,2.968,0.98,5.3952,4.32,0.02,384.247,0.000109994,0.265045283
3.9228,2.968,0.99,5.3952,4.32,0.01,384.038,3e-05,0.270790205
3.9228,2.968,1.0,5.3952,4.32,0.0,383.829,0.0,0.276585735
5.3952,4.32,0.0,3.9228,2.968,1.0,383.829,0.276585735,0.0
5.3952,4.32,0.01,3.9228,2.968,0.99,384.038,0.270790205,3e-05
5.3952,4.32,0.02,3.9228,2.968,0.98,384.247,0.265045283,0.000109994
5.3952,4.32,0.03,3.9228,2.968,0.97,384.457,0.259359755,0.000259966
5.3952,4.32,0.04,3.9228,2.968,0.96,384.669,0.253727071,0.000459894
5.3952,4.32,0.05,3.9228,2.968,0.95,384.881,0.248156113,0.000709748
5.3952,4.32,0.06,3.9228,2.968,0.94,385.095,0.242632404,0.00102947
5.3952,4.32,0.07,3.9228,2.968,0.93,385.309,0.237172681,0.001399021
5.3952,4.32,0.08,3.9228,2.968,0.92,385.525,0.231770234,0.001828328
5.3952,4.32,0.09,3.9228,2.968,0.91,385.742,0.226434131,0.002307336
5.3952,4.32,0.1,3.9228,2.968,0.9,385.961,0.221149565,0.002845946
5.3952,4.32,0.11,3.9228,2.968,0.89,386.181,0.215925564,0.003444062
5.3952,4.32,0.12,3.9228,2.968,0.88,386.402,0.21076323,0.004101577
5.3952,4.32,0.13,3.9228,2.968,0.87,386.624,0.205663664,0.004808421
5.3952,4.32,0.14,3.9228,2.968,0.86,386.848,0.200627967,0.005574434
5.3952,4.32,0.15,3.9228,2.968,0.85,387.074,0.19565724,0.00639948
5.3952,4.32,0.16,3.9228,2.968,0.84,387.301,0.190744319,0.007273484
5.3952,4.32,0.17,3.9228,2.968,0.83,387.53,0.185890182,0.008206237
5.3952,4.32,0.18,3.9228,2.968,0.82,387.76,0.181112493,0.009197572
5.3952,4.32,0.19,3.9228,2.968,0.81,387.992,0.176387317,0.010237418
5.3952,4.32,0.2,3.9228,2.968,0.8,388.226,0.171732355,0.01133551
5.3952,4.32,0.21,3.9228,2.968,0.79,388.462,0.167140235,0.012481778
5.3952,4.32,0.22,3.9228,2.968,0.78,388.699,0.162611925,0.013685919
5.3952,4.32,0.23,3.9228,2.968,0.77,388.939,0.158148393,0.014947724
5.3952,4.32,0.24,3.9228,2.968,0.76,389.181,0.1537506,0.016257134
5.3952,4.32,0.25,3.9228,2.968,0.75,389.425,0.149419505,0.017623785
5.3952,4.32,0.26,3.9228,2.968,0.74,389.67,0.145147415,0.019037629
5.3952,4.32,0.27,3.9228,2.968,0.73,389.919,0.140943852,0.020508261
5.3952,4.32,0.28,3.9228,2.968,0.72,390.169,0.136809763,0.022035427
5.3952,4.32,0.29,3.9228,2.968,0.71,390.422,0.132737327,0.023609099
5.3952,4.32,0.3,3.9228,2.968,0.7,390.677,0.128736164,0.025229054
5.3952,4.32,0.31,3.9228,2.968,0.69,390.935,0.124798371,0.026904798
5.3952,4.32,0.32,3.9228,2.968,0.68,391.196,0.120924762,0.028626329
5.3952,4.32,0.33,3.9228,2.968,0.67,391.459,0.117116147,0.030403106
5.3952,4.32,0.34,3.9228,2.968,0.66,391.726,0.113373327,0.032225147
5.3952,4.32,0.35,3.9228,2.968,0.65,391.995,0.109688138,0.0340922
5.3952,4.32,0.36,3.9228,2.968,0.64,392.267,0.106079257,0.036013653
5.3952,4.32,0.37,3.9228,2.968,0.63,392.542,0.102538538,0.037979559
5.3952,4.32,0.38,3.9228,2.968,0.62,392.82,0.099057695,0.039999256
5.3952,4.32,0.39,3.9228,2.968,0.61,393.102,0.095637399,0.042062824
5.3952,4.32,0.4,3.9228,2.968,0.6,393.387,0.092287434,0.044169984
5.3952,4.32,0.41,3.9228,2.968,0.59,393.676,0.0889994,0.04632045
5.3952,4.32,0.42,3.9228,2.968,0.58,393.968,0.085783123,0.048523462
5.3952,4.32,0.43,3.9228,2.968,0.57,394.264,0.08262092,0.050759652
5.3952,4.32,0.44,3.9228,2.968,0.56,394.564,0.079531808,0.053047754
5.3952,4.32,0.45,3.9228,2.968,0.55,394.868,0.076507234,0.055387402
5.3952,4.32,0.46,3.9228,2.968,0.54,395.176,0.073538524,0.057759344
5.3952,4.32,0.47,3.9228,2.968,0.53,395.489,0.07064484,0.060172755
5.3952,4.32,0.48,3.9228,2.968,0.52,395.805,0.06780817,0.062636714
5.3952,4.32,0.49,3.9228,2.968,0.51,396.127,0.065038396,0.065132095
5.3952,4.32,0.5,3.9228,2.968,0.5,396.453,0.062326702,0.06767734
5.3952,4.32,0.51,3.9228,2.968,0.49,396.784,0.059683002,0.07025341
5.3952,4.32,0.52,3.9228,2.968,0.48,397.12,0.057098412,0.072869348
5.3952,4.32,0.53,3.9228,2.968,0.47,397.461,0.054573409,0.075534098
5.3952,4.32,0.54,3.9228,2.968,0.46,397.807,0.052117954,0.078228756
5.3952,4.32,0.55,3.9228,2.968,0.45,398.159,0.049723062,0.080962285
5.3952,4.32,0.56,3.9228,2.968,0.44,398.516,0.047389183,0.083734347
5.3952,4.32,0.57,3.9228,2.968,0.43,398.88,0.045116759,0.086544601
5.3952,4.32,0.58,3.9228,2.968,0.42,399.249,0.042896641,0.089383561
5.3952,4.32,0.59,3.9228,2.968,0.41,399.625,0.040748392,0.092260078
5.3952,4.32,0.6,3.9228,2.968,0.4,400.007,0.038653244,0.095164715
5.3952,4.32,0.61,3.9228,2.968,0.39,400.396,0.036621183,0.098115333
5.3952,4.32,0.62,3.9228,2.968,0.38,400.792,0.034652603,0.101084386
5.3952,4.32,0.63,3.9228,2.968,0.37,401.195,0.032738209,0.10409872
5.3952,4.32,0.64,3.9228,2.968,0.36,401.605,0.030888016,0.107130948
5.3952,4.32,0.65,3.9228,2.968,0.35,402.023,0.029092674,0.110198792
5.3952,4.32,0.66,3.9228,2.968,0.34,402.449,0.027362217,0.113301899
5.3952,4.32,0.67,3.9228,2.968,0.33,402.882,0.025677493,0.11642211
5.3952,4.32,0.68,3.9228,2.968,0.32,403.325,0.024058265,0.119576981
5.3952,4.32,0.69,3.9228,2.968,0.31,403.776,0.022495078,0.12275731
5.3952,4.32,0.7,3.9228,2.968,0.3,404.235,0.020988199,0.125962823
5.3952,4.32,0.71,3.9228,2.968,0.29,404.704,0.019537886,0.129193246
5.3952,4.32,0.72,3.9228,2.968,0.28,405.183,0.01814439,0.132448306
5.3952,4.32,0.73,3.9228,2.968,0.27,405.672,0.016807952,0.135727729
5.3952,4.32,0.74,3.9228,2.968,0.26,406.171,0.015528802,0.139022539
5.3952,4.32,0.75,3.9228,2.968,0.25,406.68,0.014297305,0.142349895
5.3952,4.32,0.76,3.9228,2.968,0.24,407.201,0.013123509,0.145683506
5.3952,4.32,0.77,3.9228,2.968,0.23,407.732,0.012007619,0.149049118
5.3952,4.32,0.78,3.9228,2.968,0.22,408.276,0.01093994,0.152420613
5.3952,4.32,0.79,3.9228,2.968,0.21,408.832,0.009920627,0.155815008
5.3952,4.32,0.8,3.9228,2.968,0.2,409.4,0.008959741,0.159223506
5.3952,4.32,0.81,3.9228,2.968,0.19,409.981,0.008057451,0.162645921
5.3952,4.32,0.82,3.9228,2.968,0.18,410.576,0.007194061,0.166082074
5.3952,4.32,0.83,3.9228,2.968,0.17,411.185,0.006389543,0.169531782
5.3952,4.32,0.84,3.9228,2.968,0.16,411.809,0.005634099,0.172994865
5.3952,4.32,0.85,3.9228,2.968,0.15,412.447,0.004927838,0.176462761
5.3952,4.32,0.86,3.9228,2.968,0.14,413.101,0.004270867,0.179935379
5.3952,4.32,0.87,3.9228,2.968,0.13,413.771,0.003673245,0.183420952
5.3952,4.32,0.88,3.9228,2.968,0.12,414.458,0.003115143,0.186911009
5.3952,4.32,0.89,3.9228,2.968,0.11,415.163,0.0026066,0.19040546
5.3952,4.32,0.9,3.9228,2.968,0.1,415.885,0.002137713,0.193895981
5.3952,4.32,0.91,3.9228,2.968,0.09,416.627,0.001728505,0.197390777
5.3952,4.32,0.92,3.9228,2.968,0.08,417.387,0.001359076,0.200889762
5.3952,4.32,0.93,3.9228,2.968,0.07,418.168,0.00102947,0.204384699
5.3952,4.32,0.94,3.9228,2.968,0.06,418.97,0.000759711,0.207867464
5.3952,4.32,0.95,3.9228,2.968,0.05,419.794,0.000519865,0.211354331
5.3952,4.32,0.96,3.9228,2.968,0.04,420.64,0.000329946,0.214829082
5.3952,4.32,0.97,3.9228,2.968,0.03,421.509,0.000189982,0.218291801
5.3952,4.32,0.98,3.9228,2.968,0.02,422.403,7.9997e-05,0.221750582
5.3952,4.32,0.99,3.9228,2.968,0.01,423.323,2e-05,0.225189457
5.3952,4.32,1.0,3.9228,2.968,0.0,424.268,0.0,0.228616547
3.9228,2.968,0.0,7.8718,6.556,1.0,469.086,0.099419905,0.0
3.9228,2.968,0.01,7.8718,6.556,0.99,466.673,0.099953926,0.0
3.9228,2.968,0.02,7.8718,6.556,0.98,464.327,0.100424353,2e-05
3.9228,2.968,0.03,7.8718,6.556,0.97,462.048,0.100822233,3.9999e-05
3.9228,2.968,0.04,7.8718,6.556,0.96,459.836,0.101156692,6.9998e-05
3.9228,2.968,0.05,7.8718,6.556,0.95,457.69,0.101418757,0.000109994
3.9228,2.968,0.06,7.8718,6.556,0.94,455.608,0.101617519,0.000159987
3.9228,2.968,0.07,7.8718,6.556,0.93,453.589,0.101743984,0.000229974
3.9228,2.968,0.08,7.8718,6.556,0.92,451.632,0.10180721,0.000309952
3.9228,2.968,0.09,7.8718,6.556,0.91,449.735,0.10180721,0.000409916
3.9228,2.968,0.1,7.8718,6.556,0.9,447.897,0.101753016,0.000519865
3.9228,2.968,0.11,7.8718,6.556,0.89,446.115,0.101626553,0.000649789
3.9228,2.968,0.12,7.8718,6.556,0.88,444.388,0.101445863,0.000789688
3.9228,2.968,0.13,7.8718,6.556,0.87,442.714,0.101201881,0.000959539
3.9228,2.968,0.14,7.8718,6.556,0.86,441.092,0.100894558,0.001139351
3.9228,2.968,0.15,7.8718,6.556,0.85,439.519,0.100541925,0.00134909
3.9228,2.968,0.16,7.8718,6.556,0.84,437.995,0.100125839,0.001578753
3.9228,2.968,0.17,7.8718,6.556,0.83,436.516,0.099664323,0.001828328
3.9228,2.968,0.18,7.8718,6.556,0.82,435.082,0.099139203,0.002107777
3.9228,2.968,0.19,7.8718,6.556,0.81,433.691,0.098568502,0.002407101
3.9228,2.968,0.2,7.8718,6.556,0.8,432.341,0.097952141,0.00272628
3.9228,2.968,0.21,7.8718,6.556,0.79,431.03,0.097280964,0.003085236
3.9228,2.968,0.22,7.8718,6.556,0.78,429.758,0.096563939,0.003463993
3.9228,2.968,0.23,7.8718,6.556,0.77,428.523,0.095800968,0.003882454
3.9228,2.968,0.24,7.8718,6.556,0.76,427.322,0.095001041,0.004320653
3.9228,2.968,0.25,7.8718,6.556,0.75,426.156,0.094145866,0.004798469
3.9228,2.968,0.26,7.8718,6.556,0.74,425.023,0.093253521,0.005305899
3.9228,2.968,0.27,7.8718,6.556,0.73,423.92,0.092323907,0.005852839
3.9228,2.968,0.28,7.8718,6.556,0.72,422.848,0.091356921,0.006439224
3.9228,2.968,0.29,7.8718,6.556,0.71,421.806,0.09034332,0.007055054
3.9228,2.968,0.3,7.8718,6.556,0.7,420.791,0.089292107,0.0077102
3.9228,2.968,0.31,7.8718,6.556,0.69,419.803,0.088212322,0.008404582
3.9228,2.968,0.32,7.8718,6.556,0.68,418.841,0.087094707,0.009148029
3.9228,2.968,0.33,7.8718,6.556,0.67,417.904,0.085948312,0.009930529
3.9228,2.968,0.34,7.8718,6.556,0.66,416.991,0.084763853,0.01075199
3.9228,2.968,0.35,7.8718,6.556,0.65,416.101,0.083541196,0.011632084
3.9228,2.968,0.36,7.8718,6.556,0.64,415.233,0.082298623,0.012550907
3.9228,2.968,0.37,7.8718,6.556,0.63,414.387,0.081026839,0.013518216
3.9228,2.968,0.38,7.8718,6.556,0.62,413.562,0.079725734,0.014543725
3.9228,2.968,0.39,7.8718,6.556,0.61,412.757,0.078395197,0.015617411
3.9228,2.968,0.4,7.8718,6.556,0.6,411.97,0.077035112,0.01674895
3.9228,2.968,0.41,7.8718,6.556,0.59,411.203,0.075654633,0.017928323
3.9228,2.968,0.42,7.8718,6.556,0.58,410.453,0.074253676,0.019174979
3.9228,2.968,0.43,7.8718,6.556,0.57,409.721,0.072822861,0.020478869
3.9228,2.968,0.44,7.8718,6.556,0.56,409.005,0.071380685,0.021849551
3.9228,2.968,0.45,7.8718,6.556,0.55,408.306,0.069908452,0.023276977
3.9228,2.968,0.46,7.8718,6.556,0.54,407.622,0.06842471,0.024770658
3.9228,2.968,0.47,7.8718,6.556,0.53,406.953,0.066910705,0.026340035
3.9228,2.968,0.48,7.8718,6.556,0.52,406.298,0.065394405,0.027975024
3.9228,2.968,0.49,7.8718,6.556,0.51,405.658,0.063847658,0.029685008
3.9228,2.968,0.5,7.8718,6.556,0.5,405.031,0.062298514,0.031469597
3.9228,2.968,0.51,7.8718,6.556,0.49,404.418,0.060728146,0.033328387
3.9228,2.968,0.52,7.8718,6.556,0.48,403.817,0.059145882,0.035270614
3.9228,2.968,0.53,7.8718,6.556,0.47,403.228,0.057561111,0.037286151
3.9228,2.968,0.54,7.8718,6.556,0.46,402.651,0.055954912,0.039393775
3.9228,2.968,0.55,7.8718,6.556,0.45,402.085,0.05434613,0.041592897
3.9228,2.968,0.56,7.8718,6.556,0.44,401.531,0.052725269,0.043873334
3.9228,2.968,0.57,7.8718,6.556,0.43,400.987,0.051101776,0.046253617
3.9228,2.968,0.58,7.8718,6.556,0.42,400.454,0.049466126,0.048723495
3.9228,2.968,0.59,7.8718,6.556,0.41,399.93,0.047837329,0.051301294
3.9228,2.968,0.6,7.8718,6.556,0.4,399.417,0.046196327,0.053976691
3.9228,2.968,0.61,7.8718,6.556,0.39,398.912,0.044562191,0.056748886
3.9228,2.968,0.62,7.8718,6.556,0.38,398.417,0.042925381,0.059635898
3.9228,2.968,0.63,7.8718,6.556,0.37,397.93,0.041285887,0.062636714
3.9228,2.968,0.64,7.8718,6.556,0.36,397.452,0.039653312,0.065750287
3.9228,2.968,0.65,7.8718,6.556,0.35,396.982,0.038027694,0.068975538
3.9228,2.968,0.66,7.8718,6.556,0.34,396.52,0.036409072,0.072329964
3.9228,2.968,0.67,7.8718,6.556,0.33,396.066,0.034787825,0.075802963
3.9228,2.968,0.68,7.8718,6.556,0.32,395.619,0.033192967,0.079411739
3.9228,2.968,0.69,7.8718,6.556,0.31,395.179,0.031595562,0.083154783
3.9228,2.968,0.7,7.8718,6.556,0.3,394.745,0.030015009,0.087030543
3.9228,2.968,0.71,7.8718,6.556,0.29,394.319,0.028451393,0.091037428
3.9228,2.968,0.72,7.8718,6.556,0.28,393.898,0.026904798,0.095201083
3.9228,2.968,0.73,7.8718,6.556,0.27,393.484,0.025375306,0.099510437
3.9228,2.968,0.74,7.8718,6.556,0.26,393.076,0.023872764,0.103972553
3.9228,2.968,0.75,7.8718,6.556,0.25,392.673,0.022387519,0.108594281
3.9228,2.968,0.76,7.8718,6.556,0.24,392.276,0.02091965,0.113373327
3.9228,2.968,0.77,7.8718,6.556,0.23,391.884,0.019488853,0.118325111
3.9228,2.968,0.78,7.8718,6.556,0.22,391.497,0.018085468,0.123446965
3.9228,2.968,0.79,7.8718,6.556,0.21,391.115,0.016709614,0.128744956
3.9228,2.968,0.8,7.8718,6.556,0.2,390.737,0.015371255,0.134224902
3.9228,2.968,0.81,7.8718,6.556,0.19,390.364,0.014070544,0.139883674
3.9228,2.968,0.82,7.8718,6.556,0.18,389.994,0.012807631,0.145744014
3.9228,2.968,0.83,7.8718,6.556,0.17,389.629,0.011582661,0.151793618
3.9228,2.968,0.84,7.8718,6.556,0.16,389.268,0.010405673,0.158054479
3.9228,2.968,0.85,7.8718,6.556,0.15,388.91,0.009276837,0.164513938
3.9228,2.968,0.86,7.8718,6.556,0.14,388.555,0.008196318,0.171193199
3.9228,2.968,0.87,7.8718,6.556,0.13,388.203,0.007164275,0.178087606
3.9228,2.968,0.88,7.8718,6.556,0.12,387.855,0.006190797,0.185209051
3.9228,2.968,0.89,7.8718,6.556,0.11,387.509,0.00526611,0.192560625
3.9228,2.968,0.9,7.8718,6.556,0.1,387.165,0.004420216,0.200145103
3.9228,2.968,0.91,7.8718,6.556,0.09,386.824,0.003623427,0.207973059
3.9228,2.968,0.92,7.8718,6.556,0.08,386.486,0.002905774,0.216046426
3.9228,2.968,0.93,7.8718,6.556,0.07,386.149,0.00225745,0.224374793
3.9228,2.968,0.94,7.8718,6.556,0.06,385.814,0.00167859,0.23295922
3.9228,2.968,0.95,7.8718,6.556,0.05,385.48,0.001179304,0.241808277
3.9228,2.968,0.96,7.8718,6.556,0.04,385.148,0.000769704,0.25092991
3.9228,2.968,0.97,7.8718,6.556,0.03,384.817,0.000439903,0.260323722
3.9228,2.968,0.98,7.8718,6.556,0.02,384.487,0.00019998,0.270004236
3.9228,2.968,0.99,7.8718,6.556,0.01,384.158,4.9999e-05,0.279962352
3.9228,2.968,1.0,7.8718,6.556,0.0,383.829,0.0,0.290218852
7.8718,6.556,0.0,3.9228,2.968,1.0,383.829,0.290218852,0.0
7.8718,6.556,0.01,3.9228,2.968,0.99,384.158,0.279962352,4.9999e-05
7.8718,6.556,0.02,3.9228,2.968,0.98,384.487,0.270004236,0.00019998
7.8718,6.556,0.03,3.9228,2.968,0.97,384.817,0.260323722,0.000439903
7.8718,6.556,0.04,3.9228,2.968,0.96,385.148,0.25092991,0.000769704
7.8718,6.556,0.05,3.9228,2.968,0.95,385.48,0.241808277,0.001179304
7.8718,6.556,0.06,3.9228,2.968,0.94,385.814,0.23295922,0.00167859
7.8718,6.556,0.07,3.9228,2.968,0.93,386.149,0.224374793,0.00225745
7.8718,6.556,0.08,3.9228,2.968,0.92,386.486,0.216046426,0.002905774
7.8718,6.556,0.09,3.9228,2.968,0.91,386.824,0.207973059,0.003623427
7.8718,6.556,0.1,3.9228,2.968,0.9,387.165,0.200145103,0.004420216
7.8718,6.556,0.11,3.9228,2.968,0.89,387.509,0.192560625,0.00526611
7.8718,6.556,0.12,3.9228,2.968,0.88,387.855,0.185209051,0.006190797
7.8718,6.556,0.13,3.9228,2.968,0.87,388.203,0.178087606,0.007164275
7.8718,6.556,0.14,3.9228,2.968,0.86,388.555,0.171193199,0.008196318
7.8718,6.556,0.15,3.9228,2.968,0.85,388.91,0.164513938,0.009276837
7.8718,6.556,0.16,3.9228,2.968,0.84,389.268,0.158054479,0.010405673
7.8718,6.556,0.17,3.9228,2.968,0.83,389.629,0.151793618,0.011582661
7.8718,6.556,0.18,3.9228,2.968,0.82,389.994,0.145744014,0.012807631
7.8718,6.556,0.19,3.9228,2.968,0.81,390.364,0.139883674,0.014070544
7.8718,6.556,0.2,3.9228,2.968,0.8,390.737,0.134224902,0.015371255
7.8718,6.556,0.21,3.9228,2.968,0.79,391.115,0.128744956,0.016709614
7.8718,6.556,0.22,3.9228,2.968,0.78,391.497,0.123446965,0.018085468
7.8718,6.556,0.23,3.9228,2.968,0.77,391.884,0.118325111,0.019488853
7.8718,6.556,0.24,3.9228,2.968,0.76,392.276,0.113373327,0.02091965
7.8718,6.556,0.25,3.9228,2.968,0.75,392.673,0.108594281,0.022387519
7.8718,6.556,0.26,3.9228,2.968,0.74,393.076,0.103972553,0.023872764
7.8718,6.556,0.27,3.9228,2.968,0.73,393.484,0.099510437,0.025375306
7.8718,6.556,0.28,3.9228,2.968,0.72,393.898,0.095201083,0.026904798
7.8718,6.556,0.29,3.9228,2.968,0.71,394.319,0.091037428,0.028451393
7.8718,6.556,0.3,3.9228,2.968,0.7,394.745,0.087030543,0.030015009
7.8718,6.556,0.31,3.9228,2.968,0.69,395.179,0.083154783,0.031595562
7.8718,6.556,0.32,3.9228,2.968,0.68,395.619,0.079411739,0.033192967
7.8718,6.556,0.33,3.9228,2.968,0.67,396.066,0.075802963,0.034787825
7.8718,6.556,0.34,3.9228,2.968,0.66,396.52,0.072329964,0.036409072
7.8718,6.556,0.35,3.9228,2.968,0.65,396.982,0.068975538,0.038027694
7.8718,6.556,0.36,3.9228,2.968,0.64,397.452,0.065750287,0.039653312
7.8718,6.556,0.37,3.9228,2.968,0.63,397.93,0.062636714,0.041285887
7.8718,6.556,0.38,3.9228,2.968,0.62,398.417,0.059635898,0.042925381
7.8718,6.556,0.39,3.9228,2.968,0.61,398.912,0.056748886,0.044562191
7.8718,6.556,0.4,3.9228,2.968,0.6,399.417,0.053976691,0.046196327
7.8718,6.556,0.41,3.9228,2.968,0.59,399.93,0.051301294,0.047837329
7.8718,6.556,0.42,3.9228,2.968,0.58,400.454,0.048723495,0.049466126
7.8718,6.556,0.43,3.9228,2.968,0.57,400.987,0.046253617,0.051101776
7.8718,6.556,0.44,3.9228,2.968,0.56,401.531,0.043873334,0.052725269
7.8718,6.556,0.45,3.9228,2.968,0.55,402.085,0.041592897,0.05434613
7.8718,6.556,0.46,3.9228,2.968,0.54,402.651,0.039393775,0.055954912
7.8718,6.556,0.47,3.9228,2.968,0.53,403.228,0.037286151,0.057561111
7.8718,6.556,0.48,3.9228,2.968,0.52,403.817,0.035270614,0.059145882
7.8718,6.556,0.49,3.9228,2.968,0.51,404.418,0.033328387,0.060728146
7.8718,6.556,0.5,3.9228,2.968,0.5,405.031,0.031469597,0.062298514
7.8718,6.556,0.51,3.9228,2.968,0.49,405.658,0.029685008,0.063847658
7.8718,6.556,0.52,3.9228,2.968,0.48,406.298,0.027975024,0.065394405
7.8718,6.556,0.53,3.9228,2.968,0.47,406.953,0.026340035,0.066910705
7.8718,6.556,0.54,3.9228,2.968,0.46,407.622,0.024770658,0.06842471
7.8718,6.556,0.55,3.9228,2.968,0.45,408.306,0.023276977,0.069908452
7.8718,6.556,0.56,3.9228,2.968,0.44,409.005,0.021849551,0.071380685
7.8718,6.556,0.57,3.9228,2.968,0.43,409.721,0.020478869,0.072822861
7.8718,6.556,0.58,3.9228,2.968,0.42,410.453,0.019174979,0.074253676
7.8718,6.556,0.59,3.9228,2.968,0.41,411.203,0.017928323,0.075654633
7.8718,6.556,0.6,3.9228,2.968,0.4,411.97,0.01674895,0.077035112
7.8718,6.556,0.61,3.9228,2.968,0.39,412.757,0.015617411,0.078395197
7.8718,6.556,0.62,3.9228,2.968,0.38,413.562,0.014543725,0.079725734
7.8718,6.556,0.63,3.9228,2.968,0.37,414.387,0.013518216,0.081026839
7.8718,6.556,0.64,3.9228,2.968,0.36,415.233,0.012550907,0.082298623
7.8718,6.556,0.65,3.9228,2.968,0.35,416.101,0.011632084,0.083541196
7.8718,6.556,0.66,3.9228,2.968,0.34,416.991,0.01075199,0.084763853
7.8718,6.556,0.67,3.9228,2.968,0.33,417.904,0.009930529,0.085948312
7.8718,6.556,0.68,3.9228,2.968,0.32,418.841,0.009148029,0.087094707
7.8718,6.556,0.69,3.9228,2.968,0.31,419.803,0.008404582,0.088212322
7.8718,6.556,0.7,3.9228,2.968,0.3,420.791,0.0077102,0.089292107
7.8718,6.556,0.71,3.9228,2.968,0.29,421.806,0.007055054,0.09034332
7.8718,6.556,0.72,3.9228,2.968,0.28,422.848,0.006439224,0.091356921
7.8718,6.556,0.73,3.9228,2.968,0.27,423.92,0.005852839,0.092323907
7.8718,6.556,0.74,3.9228,2.968,0.26,425.023,0.005305899,0.093253521
7.8718,6.556,0.75,3.9228,2.968,0.25,426.156,0.004798469,0.094145866
7.8718,6.556,0.76,3.9228,2.968,0.24,427.322,0.004320653,0.095001041
7.8718,6.556,0.77,3.9228,2.968,0.23,428.523,0.003882454,0.095800968
7.8718,6.556,0.78,3.9228,2.968,0.22,429.758,0.003463993,0.096563939
7.8718,6.556,0.79,3.9228,2.968,0.21,431.03,0.003085236,0.097280964
